наименование,URL,цена 
SAMSUNG,https://www.avito.ru/vologda/telefony/samsung_1786308874?slocation=621540,8 999    руб.,//78.img.avito.st/208x156/5951730278.jpg
SAMSUNG,https://www.avito.ru/velikiy_novgorod/telefony/samsung_1813207154?slocation=621540,5 000    руб.,//15.img.avito.st/208x156/6219541315.jpg
SAMSUNG,https://www.avito.ru/klintsy/telefony/samsung_1809301387?slocation=621540,8 200    руб.,//64.img.avito.st/208x156/6219477464.jpg
SAMSUNG,https://www.avito.ru/hasavyurt/telefony/samsung_1792218437,1 000    руб.,//66.img.avito.st/208x156/6228909566.jpg
SAMSUNG,https://www.avito.ru/michurinsk/telefony/samsung_1794578224?slocation=621540,1 000    руб.,//62.img.avito.st/208x156/6058812662.jpg
SAMSUNG,https://www.avito.ru/volgogradskaya_oblast_volzhskiy/telefony/samsung_1586756426,1 200    руб.,//00.img.avito.st/208x156/5476815100.jpg
SAMSUNG,https://www.avito.ru/krasnodar/telefony/samsung_1587462341?slocation=621540,13 000    руб.,//29.img.avito.st/208x156/5504055629.jpg
Самсунг,https://www.avito.ru/ivanovo/telefony/samsung_1817033713,4 000    руб.,//71.img.avito.st/208x156/6223148771.jpg
SAMSUNG,https://www.avito.ru/ekaterinburg/telefony/samsung_1290226147,4 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/omsk/telefony/samsung_1708379836?slocation=621540,1 000    руб.,//91.img.avito.st/208x156/5428546391.jpg
SAMSUNG,https://www.avito.ru/tuapse/telefony/samsung_1797017138?slocation=621540,3 000    руб.,//52.img.avito.st/208x156/6222706152.jpg
Самсунг,https://www.avito.ru/shahty/telefony/samsung_1802724186?slocation=621540,500    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Самсунг,https://www.avito.ru/nalchik/telefony/samsung_1805381154?slocation=621540,10 000    руб.,//47.img.avito.st/208x156/6222680447.jpg
SAMSUNG,https://www.avito.ru/krasnodar/telefony/samsung_1569579841?slocation=621540,11 999    руб.,//58.img.avito.st/208x156/4893189558.jpg
Самсунг,https://www.avito.ru/kolomna/telefony/samsung_1800888768?slocation=621540,4 000    руб.,//07.img.avito.st/208x156/6222556307.jpg
Самсунг,https://www.avito.ru/tyumen/telefony/samsung_1815605110?slocation=621540,2 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/izhevsk/telefony/samsung_1819770336,2 000    руб.,//98.img.avito.st/208x156/6228461198.jpg
Самсунг,https://www.avito.ru/novomoskovsk/telefony/samsung_1795714121?slocation=621540,2 000    руб.,//87.img.avito.st/208x156/6222346187.jpg
SAMSUNG,https://www.avito.ru/sankt-peterburg_krasnoye_selo/telefony/samsung_1591042021?slocation=621540,10 500    руб.,//76.img.avito.st/208x156/4551952676.jpg
SAMSUNGGalaxyS10S10PlusS10e,https://www.avito.ru/stavropol/telefony/samsung_galaxy_s10s10_pluss10e_1386069211,36 990    руб.,//77.img.avito.st/208x156/5433975077.jpg
SAMSUNGgalaxySS9S8S7S6S5S4edgeplus,https://www.avito.ru/moskva/telefony/samsung_galaxy_s_s9_s8_s7_s6_s5_s4_edgeplus_1777866677,4 699    руб.,//23.img.avito.st/208x156/5896976123.jpg
SAMSUNGA5,https://www.avito.ru/voronezh/telefony/samsung_a5_1812243602,5 490    руб.,//48.img.avito.st/208x156/6157411148.jpg
SAMSUNG,https://www.avito.ru/derbent/telefony/samsung_1812350471,12 000    руб.,//31.img.avito.st/208x156/6222163831.jpg
Самсунг,https://www.avito.ru/murmansk/telefony/samsung_1495508091,500    руб.,//38.img.avito.st/208x156/5084660738.jpg
SAMSUNG,https://www.avito.ru/neftekamsk/telefony/samsung_1797432626?slocation=621540,7 990    руб.,//50.img.avito.st/208x156/6218167050.jpg
SAMSUNG,https://www.avito.ru/moskva/telefony/samsung_1817589423?slocation=621540,5 000    руб.,//28.img.avito.st/208x156/6078597728.jpg
Стиральныемашиныдлядома,https://www.avito.ru/krasnodar/bytovaya_tehnika/stiralnye_mashiny_dlya_doma_1780048862,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
ОперативнаяпамятьдлясерверовHP4Gb8Gb16Gb32,https://www.avito.ru/sankt-peterburg/tovary_dlya_kompyutera/operativnaya_pamyat_dlya_serverov_hp_4gb8gb16gb32_1309343910,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Ремонтхолодильников,https://www.avito.ru/azov/predlozheniya_uslug/remont_holodilnikov_1232179218,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/moskva/telefony/samsung_1530766312,500    руб.,//54.img.avito.st/208x156/4223740254.jpg
Самсунг,https://www.avito.ru/berezniki/telefony/samsung_1804438111,7 500    руб.,//93.img.avito.st/208x156/6221590593.jpg
SAMSUNG,https://www.avito.ru/zlatoust/telefony/samsung_1777040615?slocation=621540,6 000    руб.,//83.img.avito.st/208x156/5872082383.jpg
SAMSUNG,https://www.avito.ru/nizhniy_novgorod/telefony/samsung_1783148001?slocation=621540,200    руб.,//30.img.avito.st/208x156/5837083730.jpg
Игровойсистемныйблок8ядер4гбВидеокарта,https://www.avito.ru/petropavlovsk-kamchatskiy/nastolnye_kompyutery/igrovoy_sistemnyy_blok_8_yader_4gb_videokarta_1800980249?slocation=621540,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
3DUltraHD4KLEDтелевизорSAMSUNGUE48HU8500,https://www.avito.ru/ufa/audio_i_video/3d_ultra_hd_4k_led_televizor_samsung_ue48hu8500_1801578244,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
ЭлектросамокатXiaomi,https://www.avito.ru/krasnodar/tovary_dlya_detey_i_igrushki/elektrosamokat_xiaomi_1793727342,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/sankt-peterburg/telefony/samsung_1383613719?slocation=621540,1 000    руб.,//75.img.avito.st/208x156/5355694075.jpg
SAMSUNG,https://www.avito.ru/luga/telefony/samsung_1801191568,1 000    руб.,//86.img.avito.st/208x156/5996711186.jpg
SAMSUNG,https://www.avito.ru/belebey/telefony/samsung_1277533249,5 500    руб.,//35.img.avito.st/208x156/4155614235.jpg
SAMSUNG,https://www.avito.ru/chelyabinsk/telefony/samsung_1810377615,4 800    руб.,//55.img.avito.st/208x156/6217217055.jpg
Самсунг,https://www.avito.ru/kurgan/telefony/samsung_1805783237,5 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/kazan/telefony/samsung_1712459685?slocation=621540,5 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/reutov/telefony/samsung_1815360871,5 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/pushkino/telefony/samsung_1807750308?slocation=621540,4 500    руб.,//43.img.avito.st/208x156/6215888843.jpg
SAMSUNG,https://www.avito.ru/chita/telefony/samsung_939718366?slocation=621540,15 000    руб.,//42.img.avito.st/208x156/4763972742.jpg
SAMSUNG,https://www.avito.ru/novosibirsk/telefony/samsung_1263279685,3 500    руб.,//13.img.avito.st/208x156/5500746113.jpg
SAMSUNG,https://www.avito.ru/amurskaya_oblast_belogorsk/telefony/samsung_1440135934?slocation=621540,28 900    руб.,//08.img.avito.st/208x156/5167136308.jpg
SAMSUNG,https://www.avito.ru/petrozavodsk/telefony/samsung_1183782324?slocation=621540,25 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Самсунг,https://www.avito.ru/volgograd/telefony/samsung_1790708637?slocation=621540,1 000    руб.,//80.img.avito.st/208x156/6228426380.jpg
SAMSUNG,https://www.avito.ru/rostov-na-donu/telefony/samsung_1789922939?slocation=621540,1 000    руб.,//18.img.avito.st/208x156/5783388718.jpg
SAMSUNG,https://www.avito.ru/trudobelikovskiy/telefony/samsung_1331396819,1 000    руб.,//02.img.avito.st/208x156/4550838002.jpg
Самсунг,https://www.avito.ru/frolovo/telefony/samsung_1820835383,3 000    руб.,//75.img.avito.st/208x156/6228323775.jpg
Самсунг,https://www.avito.ru/volgodonsk/telefony/samsung_1806776364,Цена не указана руб.,//88.img.avito.st/208x156/5984869388.jpg
SAMSUNG,https://www.avito.ru/schelkovo/telefony/samsung_1820614602?slocation=621540,2 000    руб.,//35.img.avito.st/208x156/6228158935.jpg
SAMSUNG,https://www.avito.ru/ufa/telefony/samsung_1809641859?slocation=621540,5 000    руб.,//13.img.avito.st/208x156/6228010613.jpg
SAMSUNG,https://www.avito.ru/kumertau/telefony/samsung_1769619986?slocation=621540,1 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/chelyabinsk/telefony/samsung_1767035977?slocation=621540,1 700    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/barnaul/telefony/samsung_1796269042?slocation=621540,18 000    руб.,//20.img.avito.st/208x156/6216670920.jpg
SAMSUNG,https://www.avito.ru/yaroslavl/telefony/samsung_1812012492?slocation=621540,1 000    руб.,//55.img.avito.st/208x156/6227666655.jpg
Самсунг,https://www.avito.ru/rostov-na-donu/telefony/samsung_1174964836?slocation=621540,500    руб.,//08.img.avito.st/208x156/3643479808.jpg
SAMSUNG,https://www.avito.ru/kropotkin/telefony/samsung_1803115951?slocation=621540,14 500    руб.,//38.img.avito.st/208x156/6220706238.jpg
Самсунг,https://www.avito.ru/buynaksk/telefony/samsung_1816919121?slocation=621540,4 000    руб.,//58.img.avito.st/208x156/6227622358.jpg
SAMSUNG,https://www.avito.ru/salavat/telefony/samsung_1327432146,6 500    руб.,//88.img.avito.st/208x156/4993685088.jpg
SAMSUNG,https://www.avito.ru/zlatoust/telefony/samsung_1443624060,500    руб.,//85.img.avito.st/208x156/4179444185.jpg
SAMSUNG,https://www.avito.ru/pohvistnevo/telefony/samsung_954189216,1 000    руб.,//10.img.avito.st/208x156/4897868310.jpg
Самсунг,https://www.avito.ru/volgograd/telefony/samsung_1794917039?slocation=621540,800    руб.,//91.img.avito.st/208x156/6227347591.jpg
Самсунг,https://www.avito.ru/murom/telefony/samsung_1796080089?slocation=621540,6 000    руб.,//84.img.avito.st/208x156/6227035784.jpg
SAMSUNG,https://www.avito.ru/volgogradskaya_oblast_mihaylovka/telefony/samsung_1819625897,3 000    руб.,//34.img.avito.st/208x156/6226840934.jpg
SAMSUNG,https://www.avito.ru/seversk/telefony/samsung_1760919126?slocation=621540,5 500    руб.,//85.img.avito.st/208x156/5898514285.jpg
SAMSUNG,https://www.avito.ru/gorno-altaysk/telefony/samsung_1804024438?slocation=621540,5 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/ozery/telefony/samsung_1613973680,500    руб.,//30.img.avito.st/208x156/4547338230.jpg
SAMSUNG,https://www.avito.ru/barnaul/telefony/samsung_1158738312,500    руб.,//44.img.avito.st/208x156/3900513344.jpg
SAMSUNG,https://www.avito.ru/yurga/telefony/samsung_1652550553?slocation=621540,9 500    руб.,//57.img.avito.st/208x156/4734673157.jpg
SAMSUNG,https://www.avito.ru/chita/telefony/samsung_1605398809?slocation=621540,6 000    руб.,//00.img.avito.st/208x156/4703250600.jpg
SAMSUNG,https://www.avito.ru/perm/telefony/samsung_1816740969,800    руб.,//35.img.avito.st/208x156/6227030435.jpg
SAMSUNG,https://www.avito.ru/mordoviya_krasnoslobodsk/telefony/samsung_1666533060,5 700    руб.,//71.img.avito.st/208x156/4424778671.jpg
Самсунг,https://www.avito.ru/derbent/telefony/samsung_1821943281,4 500    руб.,//66.img.avito.st/208x156/6226601366.jpg
Самсунг,https://www.avito.ru/tambov/telefony/samsung_1811203848,Цена не указана руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNGGalaxyS9,https://www.avito.ru/lipetsk/telefony/samsung_galaxy_s9_1772335451?slocation=621540,21 990    руб.,//23.img.avito.st/208x156/5830148823.jpg
SAMSUNGGalaxyA5,https://www.avito.ru/belgorod/telefony/samsung_galaxy_a5_1795529465?slocation=621540,3 490    руб.,//97.img.avito.st/208x156/6200672697.jpg
SAMSUNGGalaxyA40,https://www.avito.ru/sankt-peterburg/telefony/samsung_galaxy_a40_1410483051,13 655    руб.,//43.img.avito.st/208x156/6063543343.jpg
Самсунг,https://www.avito.ru/tambov/telefony/samsung_1811203848,Цена не указана руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/krasnodar/telefony/samsung_1784234599,3 990    руб.,//09.img.avito.st/208x156/5842255209.jpg
SAMSUNG,https://www.avito.ru/rubtsovsk/telefony/samsung_1575026919?slocation=621540,400    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Samsyng,https://www.avito.ru/voronezh/telefony/samsyng_1818493734?slocation=621540,4 999    руб.,//47.img.avito.st/208x156/6226802947.jpg
Стиральнаямашина,https://www.avito.ru/novosibirsk/bytovaya_tehnika/stiralnaya_mashina_1213015212,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
ПкI52500GTX1660TI12Gbозу,https://www.avito.ru/tyumen/nastolnye_kompyutery/pk_i5_2500_gtx_1660ti_12gb_ozu_1816107633,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Стиральнаямашинабу,https://www.avito.ru/novosibirsk/bytovaya_tehnika/stiralnaya_mashina_bu_1011047710,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/simferopol/telefony/samsung_1306823061,8 500    руб.,//12.img.avito.st/208x156/5865096112.jpg
Самсунг,https://www.avito.ru/saratov/telefony/samsung_1821929335?slocation=621540,20 000    руб.,//34.img.avito.st/208x156/6226809034.jpg
Самсунг,https://www.avito.ru/apsheronsk/telefony/samsung_1805811126?slocation=621540,6 000    руб.,//25.img.avito.st/208x156/6226659925.jpg
SAMSUNG,https://www.avito.ru/alagir/telefony/samsung_1299448616,5 000    руб.,//91.img.avito.st/208x156/5411437191.jpg
РемонтстиральныхмашинОпытнмастерНовомосковск,https://www.avito.ru/novomoskovsk/predlozheniya_uslug/remont_stiralnyh_mashin_opytn.master_novomoskovsk_1216327769,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Телевизор4К65дюймизогнутYasinSmartTV1ГодГара,https://www.avito.ru/tyumen/audio_i_video/televizor_4k_65dyuym_izognutyasin_smarttv1god_gara_1760572773,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Стиральнаямашина,https://www.avito.ru/novosibirsk/bytovaya_tehnika/stiralnaya_mashina_1059811239,НЕ УКАЗАНА,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Самсунг,https://www.avito.ru/lobanovo/telefony/samsung_1795247245,4 500    руб.,//12.img.avito.st/208x156/6226560812.jpg
SAMSUNG,https://www.avito.ru/moskva/telefony/samsung_1790733138?slocation=621540,2 000    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
Самсунг,https://www.avito.ru/birobidzhan/telefony/samsung_1791124703?slocation=621540,7 000    руб.,//69.img.avito.st/208x156/6226355369.jpg
Самсунг,https://www.avito.ru/severodvinsk/telefony/samsung_1042983153?slocation=621540,1 100    руб.,//81.img.avito.st/208x156/5538216681.jpg
SAMSUNG,https://www.avito.ru/leninsk-kuznetskiy/telefony/samsung_1794440126?slocation=621540,500    руб.,//59.img.avito.st/208x156/6220338559.jpg
SAMSUNG,https://www.avito.ru/cheboksary/telefony/samsung_1798547581?slocation=621540,500    руб.,//10.img.avito.st/208x156/6226301010.jpg
SAMSUNG,https://www.avito.ru/tolyatti/telefony/samsung_1799095076?slocation=621540,4 500    руб.,//31.img.avito.st/208x156/6220319931.jpg
Самсунг,https://www.avito.ru/tula/telefony/samsung_1793273127?slocation=621540,4 500    руб.,//39.img.avito.st/208x156/5983922939.jpg
Самсунг,https://www.avito.ru/novosibirsk/telefony/samsung_1770356416?slocation=621540,1 000    руб.,//75.img.avito.st/208x156/5799237575.jpg
SAMSUNG,https://www.avito.ru/novoshahtinsk/telefony/samsung_1821748915?slocation=621540,5 500    руб.,//66.img.avito.st/208x156/6225730266.jpg
SAMSUNG,https://www.avito.ru/nizhniy_novgorod/telefony/samsung_1815966786?slocation=621540,7 500    руб.,//31.img.avito.st/208x156/5977541231.jpg
SAMSUNG,https://www.avito.ru/buzuluk/telefony/samsung_1803874640?slocation=621540,4 500    руб.,//77.img.avito.st/208x156/6220146877.jpg
Самсунг,https://www.avito.ru/yoshkar-ola/telefony/samsung_1795275100?slocation=621540,3 000    руб.,//51.img.avito.st/208x156/6225966951.jpg
Самсунг,https://www.avito.ru/podolsk/telefony/samsung_1819538292,4 000    руб.,//01.img.avito.st/208x156/6075754601.jpg
SAMSUNG,https://www.avito.ru/yoshkar-ola/telefony/samsung_1806701570?slocation=621540,3 500    руб.,//69.img.avito.st/208x156/6225835169.jpg
SAMSUNG,https://www.avito.ru/tyumen/telefony/samsung_1801613049?slocation=621540,1 000    руб.,//42.img.avito.st/208x156/6083336342.jpg
SAMSUNG,https://www.avito.ru/yoshkar-ola/telefony/samsung_1806096489?slocation=621540,6 500    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/taganrog/telefony/samsung_1613718594?slocation=621540,600    руб.,http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif
SAMSUNG,https://www.avito.ru/rubtsovsk/telefony/samsung_1812102752,8 500    руб.,//70.img.avito.st/208x156/6100577370.jpg
SAMSUNG,https://www.avito.ru/novokuznetsk/telefony/samsung_1805630488?slocation=621540,4 500    руб.,//80.img.avito.st/208x156/6025559880.jpg
SAMSUNG,https://www.avito.ru/rostov-na-donu/telefony/samsung_1495618144?slocation=621540,25 000    руб.,//28.img.avito.st/208x156/5514247728.jpg
SAMSUNG,https://www.avito.ru/moskva/telefony/samsung_1212395072,450    руб.,//80.img.avito.st/208x156/4574418380.jpg
